,NFLX,AAPL,BAC,BA,CSCO,CME,DE
2003-02-12 00:00:00,0.9485714436,0.8898131847,21.0811328888,19.9360866547,10.122338295,5.2318682671,14.4598827362
2003-02-13 00:00:00,0.9442856908,0.8990886211,21.20662117,19.8486194611,10.206694603,5.3038024902,14.4494333267
2003-02-14 00:00:00,1.0171428919,0.9071272016,21.6050300598,20.2859592438,10.4904241562,5.4257283211,14.6200408936
2003-02-18 00:00:00,1.0471428633,0.9442284107,21.8999176025,20.1850357056,10.9735374451,5.4281687737,14.9995584488
2003-02-19 00:00:00,1.0814285278,0.9182575941,21.8810977936,20.306142807,11.057888031,5.4586491585,15.0030460358
2003-02-20 00:00:00,1.0985714197,0.9133107662,21.7901248932,19.6265850067,10.9351978302,5.4903497696,14.7871599197
2003-02-21 00:00:00,1.0642857552,0.9275328517,22.0724563599,19.9428138733,11.2495994568,5.5305857658,14.8707284927
2003-02-24 00:00:00,1.002857089,0.9114556313,21.5422897339,19.1690597534,11.057888031,5.5525326729,14.4146165848
2003-02-25 00:00:00,1.0464285612,0.9287698269,21.667766571,18.9672012329,10.797162056,5.5744795799,14.5364780426
2003-02-26 00:00:00,1.0392856598,0.8966151476,21.4356327057,18.7317123413,10.3600635529,5.5281476974,14.501663208
2003-02-27 00:00:00,1.1785714626,0.9188760519,21.7085514069,18.8057308197,10.5441017151,5.279417038,14.4947013855
2003-02-28 00:00:00,1.2221428156,0.9281510115,21.7210960388,18.5433158875,10.7204771042,5.2489347458,14.4076471329
2003-03-03 00:00:00,1.1399999857,0.905890286,21.5140533447,18.2405452728,10.5211000443,5.2586898804,14.2788276672
2003-03-04 00:00:00,1.1678571701,0.9003252983,21.3477935791,18.4693107605,10.4520835876,5.2208948135,13.8749370575
2003-03-05 00:00:00,1.1535714865,0.9040352702,21.8497486115,17.9915904999,10.5364379883,5.1513934135,14.1917819977
2003-03-06 00:00:00,1.1642856598,0.9003252983,21.7890052795,17.6013526917,10.337053299,5.1795339584,13.8435983658
2003-03-07 00:00:00,1.1492856741,0.8984702826,22.0575695038,17.3860416412,10.1530103683,5.1783061028,14.0350980759
2003-03-10 00:00:00,1.1235713959,0.8885763884,21.3701667786,17.1707382202,9.9766387939,5.1819767952,13.7008495331
2003-03-11 00:00:00,1.1071428061,0.8799194694,20.9833106995,16.9688835144,9.9843053818,5.1709680557,13.5650596619
2003-03-12 00:00:00,1.0757142305,0.8793010712,21.0504417419,16.9217853546,9.7312488556,5.1844229698,13.216878891
2003-03-13 00:00:00,1.1607142687,0.9102191925,21.6131591797,17.0563621521,10.2910442352,5.2015509605,13.624250412
2003-03-14 00:00:00,1.1821428537,0.9139288664,21.5204372406,17.1909255981,10.2757062912,5.2847356796,13.6625480652
2003-03-17 00:00:00,1.2857142687,0.9281510115,22.0991382599,18.0992527008,10.8355054855,5.6211471558,14.2300844193
2003-03-18 00:00:00,1.3392857313,0.9275328517,21.8497486115,18.724981308,10.8891849518,5.6333813667,14.2962360382
2003-03-19 00:00:00,1.3742856979,0.9244410992,22.2206306458,18.8057308197,10.9045209885,5.743481636,14.2649011612
2003-03-20 00:00:00,1.3450000286,0.921967864,22.2270202637,18.7182559967,10.7664880753,5.5722169876,14.3136405945
2003-03-21 00:00:00,1.3250000477,0.9275328517,22.5403499603,18.9066543579,10.6591300964,5.7618298531,15.0030460358
2003-03-24 00:00:00,1.2857142687,0.8885763884,21.9968318939,18.1867141724,10.3600635529,5.8719286919,14.0490322113
2003-03-25 00:00:00,1.375,0.8997070789,22.1598796844,18.4154777527,10.5211000443,5.9245319366,14.2544546127
2003-03-26 00:00:00,1.4714285135,0.8910500407,21.9168891907,17.7628269196,10.4750871658,5.9330935478,13.934129715
2003-03-27 00:00:00,1.5521428585,0.8959968686,21.8337688446,17.8435707092,10.3523902893,5.9820289612,13.9551353455
2003-03-28 00:00:00,1.5042856932,0.9009435773,21.9264850616,17.5609798431,10.1376781464,5.9514422417,13.8711071014
2003-03-31 01:00:00,1.4535714388,0.8743544817,21.3701667786,16.8612289429,9.9536314011,5.8902783394,13.7450742722
2003-04-01 01:00:00,1.354285717,0.8755911589,21.7410507202,17.2716636658,9.9536314011,5.8682584763,13.8080921173
2003-04-02 01:00:00,1.417142868,0.9027988315,22.3229389191,17.9377689362,10.4597520828,5.891503334,14.525803566
2003-04-03 01:00:00,1.4285714626,0.8941419721,22.1215133667,17.8637523651,10.4597520828,5.9061803818,14.5153045654
2003-04-04 01:00:00,1.3964285851,0.8910500407,22.3804798126,17.8301181793,10.5134277344,5.9208626747,14.4242763519
2003-04-07 01:00:00,1.4249999523,0.8959968686,22.2014522552,18.4356632233,10.4060726166,5.7128973007,14.4382772446
2003-04-08 01:00:00,1.4414285421,0.8935233951,22.6522483826,18.4087505341,10.2987146378,5.6835379601,14.6938562393
2003-04-09 01:00:00,1.4571428299,0.8774462342,22.4316444397,18.4894886017,9.9996452332,5.7190136909,14.3857660294
2003-04-10 01:00:00,1.5014286041,0.8885763884,22.7673492432,18.2270812988,9.9996452332,5.764277935,14.4767866135
2003-04-11 01:00:00,1.4835714102,0.8162289262,22.8089160919,17.8099327087,10.1300106049,5.7214617729,14.3332414627
2003-04-14 01:00:00,1.4428571463,0.8397263885,23.0199298859,18.3347396851,10.3293857574,5.8119878769,14.399766922
2003-04-15 01:00:00,1.4392857552,0.8279777765,23.2373447418,18.3616542816,10.2296972275,5.8107619286,14.3157396317
2003-04-16 01:00:00,1.4692857265,0.8187023401,23.0167350769,17.9243106842,10.3984050751,5.82421875,14.0706644058
2003-04-17 01:00:00,1.5685714483,0.8112820983,23.3012866974,17.9310379028,10.6974716187,5.999153614,14.5853281021
2003-04-21 01:00:00,1.7592856884,0.8125189543,23.2757034302,18.0185031891,10.6898050308,5.9600090981,14.4417800903
2003-04-22 01:00:00,1.6407142878,0.8353977799,23.7361087799,18.7048015594,10.9812040329,6.0909018517,14.9459238052
2003-04-23 01:00:00,1.4800000191,0.8397263885,23.8352184296,18.9335594177,10.9888715744,6.177760601,15.0614643097
2003-04-24 01:00:00,1.5728571415,0.8310695887,23.518693924,18.5904140472,11.0042114258,6.3123240471,14.9949436188
2003-04-25 01:00:00,1.5107142925,0.8255043626,23.2053756714,18.2943668365,10.9965391159,6.4163079262,14.949420929
2003-04-28 01:00:00,1.582857132,0.8570404053,23.5538711548,18.4222011566,11.4873218536,6.7771859169,15.2295188904
2003-04-29 01:00:00,1.6285713911,0.8694072962,23.5762481689,18.6778888702,11.6100187302,6.807765007,15.2890357971
2003-04-30 01:00:00,1.6285713911,0.8793010712,23.6753540039,18.3549251556,11.5026597977,6.916642189,15.415060997
2003-05-01 01:00:00,1.6071428061,0.887958169,23.7392997742,18.2405452728,11.5946798325,6.8236718178,15.145485878
2003-05-02 01:00:00,1.6164286137,0.8935233951,23.9503211975,19.256521225,11.7097072601,6.9729142189,15.3870668411
2003-05-05 01:00:00,1.669285655,0.994933784,23.7041378021,18.5836925507,11.7940607071,6.948448658,15.4045629501
2003-05-06 01:00:00,1.6585714817,1.0821217299,23.7904605865,18.9335594177,12.1928215027,6.9117474556,15.3940610886
2003-05-07 01:00:00,1.687857151,1.091397047,23.7425041199,19.0950450897,11.8860836029,6.801651001,15.509601593
2003-05-08 01:00:00,1.6342856884,1.1130394936,23.5602626801,18.9335594177,11.6713695526,6.7747359276,15.2855262756
2003-05-09 01:00:00,1.6157143116,1.1315902472,23.6593666077,19.5794830322,12.2311601639,6.8163280487,15.5726146698
2003-05-12 01:00:00,1.6807142496,1.1476672888,23.8224315643,20.0639266968,12.7832899094,6.9362163544,15.6496353149
2003-05-13 01:00:00,1.7964285612,1.1544693708,23.7616844177,19.8822574615,12.6299200058,7.1686477661,15.4675855637
2003-05-14 01:00:00,1.7485713959,1.1470490694,23.6401863098,19.9567012787,12.5915765762,7.155189991,15.5796146393
2003-05-15 01:00:00,1.747142911,1.1581796408,23.7936496735,20.4101085663,12.8446378708,7.1710968018,15.6286325455
2003-05-16 01:00:00,1.6992857456,1.1625077724,23.7105312347,20.5860557556,12.7526130676,7.3399105072,15.5446052551
2003-05-19 01:00:00,1.4850000143,1.1192228794,23.1702060699,19.6724700928,12.223490715,7.1625318527,15.2680263519
2003-05-20 01:00:00,1.5535714626,1.1000541449,23.1829833984,19.5777397156,12.2618341446,7.1613073349,15.201508522
2003-05-21 01:00:00,1.5135713816,1.1037641764,23.355638504,19.4897556305,12.0394515991,7.2383737564,15.201508522
2003-05-22 01:00:00,1.6135714054,1.1278800964,23.3780193329,19.6927757263,12.208155632,7.3032107353,15.4920940399
2003-05-23 01:00:00,1.5800000429,1.1328269243,23.5794429779,20.2950630188,12.0317811966,7.3619322777,15.2890357971
2003-05-27 01:00:00,1.6207143068,1.1674547195,23.9759044647,20.2341518402,12.3845319748,7.2824163437,15.4045629501
2003-05-28 01:00:00,1.6142857075,1.1303532124,23.7680835724,20.5589828491,12.4842166901,7.3949594498,15.2225074768
2003-05-29 01:00:00,1.6285713911,1.1192228794,23.5250854492,20.2679862976,12.7449474335,7.3692708015,14.9599332809
2003-05-30 01:00:00,1.6071428061,1.1099476814,23.7233200073,20.755235672,12.5839080811,7.5209589005,15.2890357971
2003-06-02 01:00:00,1.6642856598,1.0790300369,23.7009372711,21.6282157898,12.8829774857,7.5906910896,15.5446052551
2003-06-03 01:00:00,1.7042857409,1.0703729391,24.2060928345,21.729724884,13.0440139771,7.6237187386,15.7896709442
2003-06-04 01:00:00,1.7428570986,1.0883052349,24.9313259125,22.7042160034,13.3200798035,7.7313723564,15.9542312622
2003-06-05 01:00:00,1.8150000572,1.0907785892,24.950838089,22.7921848297,13.3200798035,7.7081270218,16.0592575073
2003-06-06 01:00:00,1.6864285469,1.0604795218,25.0158977509,23.5907249451,13.312412262,7.4788613319,15.9542312622
2003-06-09 01:00:00,1.6428571939,1.0382186174,24.6613998413,22.4470539093,13.2127199173,7.601462841,15.7896709442
2003-06-10 01:00:00,1.6214286089,1.0623341799,25.0744342804,23.2185268402,13.3430862427,7.6259856224,15.7371549606
2003-06-11 01:00:00,1.6035714149,1.0790300369,25.4939651489,23.9561653137,13.4964532852,7.6443758011,16.0487556458
2003-06-12 01:00:00,1.5657142401,1.0988169909,25.5102233887,24.1930198669,13.6344861984,7.8638353348,16.1992969513
2003-06-13 01:00:00,1.3714286089,1.077174902,25.5264911652,23.9155502319,13.3507518768,7.9104280472,16.0067405701
2003-06-16 01:00:00,1.5535714626,1.1297348738,25.9817905426,24.6396560669,13.7878522873,8.045290947,16.7524681091
2003-06-17 01:00:00,1.5149999857,1.1247884035,25.9655361176,24.4637126923,13.7878522873,8.5087356567,16.8154850006
2003-06-18 01:00:00,1.5328571796,1.1822954416,25.9297657013,24.2471523285,14.3629875183,8.5332574844,16.5634155273
2003-06-19 01:00:00,1.5692857504,1.1835319996,25.5004692078,24.0238323212,14.2326221466,8.3370923996,16.3008384705
2003-06-20 01:00:00,1.5499999523,1.1872421503,25.6630859375,24.0441303253,13.7495107651,8.1249856949,16.4058666229
2003-06-23 01:00:00,1.5357142687,1.1785854101,25.3411159515,23.3200416565,13.2203912735,8.0931100845,16.4373703003
2003-06-24 01:00:00,1.6321429014,1.1612712145,25.2207832336,23.3470993042,12.8446378708,8.3947134018,16.3953590393
2003-06-25 01:00:00,1.6514285803,1.1804400682,25.5785255432,23.2862014771,12.9366569519,8.2157115936,16.1362819672
2003-06-26 01:00:00,1.7771428823,1.1928071976,25.9070014954,23.2794322968,13.1360349655,8.4780845642,16.1784973145
2003-06-27 01:00:00,1.7785714865,1.1581796408,25.8907394409,23.157623291,12.9519929886,8.5332574844,16.0483398438
2003-06-30 01:00:00,1.8250000477,1.1785854101,25.7021007538,23.2252941132,12.8753118515,8.5369348526,16.0764808655
2003-07-01 01:00:00,1.7678571939,1.1804400682,26.0175590515,23.4486141205,13.2203912735,9.1426010132,16.2066421509
2003-07-02 01:00:00,1.9400000572,1.1915707588,26.1476535797,23.5501213074,13.6958370209,9.1524095535,16.3614234924
2003-07-03 01:00:00,1.9821428061,1.1829137802,26.0208244324,23.4012374878,13.4351072311,9.0543260574,16.2629241943
2003-07-07 01:00:00,1.9142856598,1.2286717892,26.3102645874,23.6922359467,13.9718933105,9.1033678055,16.3156890869
2003-07-08 01:00:00,1.9592857361,1.2614445686,26.4988994598,23.6786956787,14.3629875183,9.1229896545,16.2136726379
2003-07-09 01:00:00,1.9685714245,1.2299087048,26.6192264557,23.8411197662,14.4166612625,9.3816766739,15.8935518265
2003-07-10 01:00:00,1.9221428633,1.2107396126,26.5379257202,23.4756774902,14.0409154892,9.5018291473,15.8302297592
2003-07-11 01:00:00,1.8921428919,1.2274354696,26.9541988373,23.8072814941,14.2402858734,9.2823696136,16.23478508
2003-07-14 01:00:00,2.0099999905,1.2305269241,27.1428318024,23.4012374878,14.2709598541,9.4834403992,16.171459198
2003-07-15 01:00:00,1.8842856884,1.2125947475,27.15583992,22.6297740936,14.1942815781,9.5422925949,15.8302297592
2003-07-16 01:00:00,1.8200000525,1.2286717892,26.9216804504,22.5959377289,13.9795665741,9.3792238235,15.6191577911
2003-07-17 01:00:00,1.8057142496,1.2923625708,26.5118980408,22.4470539093,13.619146347,9.1278839111,16.0975837708
2003-07-18 01:00:00,1.7250000238,1.2898890972,27.0420055389,22.568862915,13.7188339233,9.1707992554,16.3965988159
2003-07-21 01:00:00,1.6807142496,1.274430275,26.7265396118,21.8921508789,13.7495107651,9.0261240005,16.1468391418
2003-07-22 01:00:00,1.7642856836,1.2861790657,27.055015564,22.0410175323,14.3169746399,9.5288009644,16.9524116516
2003-07-23 01:00:00,1.9049999714,1.2855608463,27.1103153229,22.1222343445,14.4780139923,9.6832857132,16.8750247955
2003-07-24 01:00:00,1.8857142925,1.2682470083,26.655002594,21.7906303406,14.247959137,9.306892395,16.8328113556
2003-07-25 01:00:00,1.9299999475,1.3319374323,27.165594101,22.1154613495,14.6313838959,9.623208046,17.5469226837
2003-07-28 01:00:00,1.9014285803,1.297927618,26.9379444122,22.1763629913,14.6313838959,9.5508756638,17.3780708313
2003-07-29 01:00:00,1.9064285755,1.2812321186,26.9541988373,21.689125061,14.6927289963,9.3608379364,17.6243190765
2003-07-30 01:00:00,1.8535714149,1.2540245056,26.9119319916,22.007183075,14.7847547531,9.2419109344,17.6348743439
2003-07-31 01:00:00,1.8714286089,1.3034930229,26.8533916473,22.4132270813,14.9457893372,9.0298032761,17.8635387421
2003-08-01 01:00:00,1.7821428776,1.2818506956,26.2582397461,21.9395141602,14.6850662231,8.8091125488,17.8459434509
2003-08-04 01:00:00,1.7821428776,1.3115317822,26.5379257202,21.8041648865,14.7694177628,8.968503952,17.7615222931
2003-08-05 01:00:00,1.7364286184,1.2602081299,25.9525222778,21.1274375916,14.462677002,9.1560850143,17.346414566
2003-08-06 01:00:00,1.6685714722,1.2138314247,26.2126998901,21.5943813324,13.5347957611,9.1928691864,17.2197666168
2003-08-07 01:00:00,1.6492856741,1.2323820591,26.1899394989,21.6079177856,13.4427719116,9.2014532089,17.5187797546
2003-08-08 01:00:00,1.6778571606,1.2144498825,26.4370994568,21.8244686127,13.4811162949,9.2014532089,18.0042476654
2003-08-11 01:00:00,1.7728571892,1.2156863213,26.2159519196,21.8041648865,13.5808076859,9.2137117386,17.9338951111
2003-08-12 01:00:00,1.7764285803,1.2181600332,26.4826335907,22.0680904388,13.672829628,9.2566223145,18.8239021301
2003-08-13 01:00:00,1.7300000191,1.2478410006,26.2744941711,22.0272712708,13.48878479,9.4380760193,19.3480567932
2003-08-14 01:00:00,1.7814285755,1.2348554134,26.4793815613,22.4354343414,13.6498231888,9.5888814926,19.3726844788
2003-08-15 01:00:00,1.7849999666,1.2187783718,26.5053958893,22.4082298279,13.6421537399,9.6244354248,19.376203537
2003-08-18 01:00:00,1.7749999762,1.2577346563,26.365562439,22.8436012268,14.0102386475,9.5533275604,19.6892910004
2003-08-19 01:00:00,1.8457143307,1.25649786,26.4110908508,23.3538074493,14.2249517441,8.778468132,19.7455711365
2003-08-20 01:00:00,1.9800000191,1.299164772,26.5737056732,23.3742160797,14.2402858734,8.9991559982,19.9144268036
2003-08-21 01:00:00,2.0599999428,1.3405944109,26.3395366669,23.7687778473,14.4703493118,8.815246582,20.4245090485
2003-08-22 01:00:00,2.0571429729,1.291126132,25.4907188416,24.2721710205,14.408996582,8.3677415848,20.0867996216
2003-08-25 01:00:00,2.0050001144,1.2898890972,25.2565593719,24.013671875,14.5546970367,8.1421518326,19.7772312164
2003-08-26 01:00:00,2.1278572083,1.3016380072,25.331363678,24.2925891876,14.6467218399,8.6203050613,19.6717014313
2003-08-27 01:00:00,2.312142849,1.3282272816,25.2468070984,24.5850963593,14.577703476,8.931722641,19.6681804657
2003-08-28 01:00:00,2.2599999905,1.3721300364,25.4646949768,25.1565265656,14.7157363892,8.7576246262,19.7350120544
2003-08-29 01:00:00,2.3807141781,1.3981013298,25.7736492157,25.4354515076,14.6773891449,8.630112648,19.8792514801
2003-09-02 01:00:00,2.4035713673,1.4129419327,25.8321914673,25.6395301819,15.0224704742,8.5332574844,19.678735733
2003-09-03 01:00:00,2.3785715103,1.4191253185,25.8886108398,26.1021080017,15.5209217072,8.7024526596,19.5204353333
2003-09-04 01:00:00,2.3921427727,1.4117052555,25.3044719696,25.7755851746,15.789317131,8.6975469589,19.731502533
2003-09-05 01:00:00,2.4678571224,1.3912994862,25.2746009827,25.2789840698,15.658949852,8.6252069473,19.5520954132
2003-09-08 01:00:00,2.4800000191,1.4061397314,25.5500736237,25.1429252625,15.9963579178,8.8647699356,19.8194484711
2003-09-09 01:00:00,2.53642869,1.3832606077,25.2613315582,24.7143611908,15.9350185394,8.8549385071,19.6717014313
2003-09-10 01:00:00,2.4221427441,1.3715125322,24.8497581482,24.2313652039,15.689620018,8.7972040176,19.2073440552
2003-09-11 01:00:00,2.3478572369,1.3950096369,25.0920467377,24.2993907928,15.8813323975,8.7775440216,18.9505386353
2003-09-12 01:00:00,2.4692857265,1.4284009933,25.168384552,24.2585754395,15.8429965973,8.7935085297,18.9962825775
2003-09-15 01:00:00,2.53642869,1.3733670712,25.5567131042,24.1497268677,15.6359443665,8.7591152191,19.0103473663
2003-09-16 01:00:00,2.5642857552,1.3826425076,25.7691364288,24.3606185913,16.3261070251,8.7836856842,19.3304767609
2003-09-17 01:00:00,2.5535714626,1.3678019047,25.8786582947,24.1021156311,16.2110748291,8.889333725,19.376203537
2003-09-18 01:00:00,2.6099998951,1.4147969484,26.4495449066,24.5850963593,16.4257984161,9.0600919724,19.731502533
2003-09-19 01:00:00,2.6428570747,1.3962461948,26.293548584,24.3470115662,16.1190605164,9.0109558105,19.5872745514
2003-09-22 01:00:00,2.770714283,1.3653281927,26.0877685547,23.7347564697,15.9350185394,8.9040775299,19.2777004242
2003-09-23 01:00:00,2.7950000763,1.3869708776,26.237121582,23.9116401672,16.2187480927,8.6301250458,19.2636260986
2003-09-24 01:00:00,2.7142856121,1.3183332682,26.0213928223,23.2653713226,15.5822668076,8.5601005554,18.9224014282
2003-09-25 01:00:00,2.4864284992,1.2632994652,26.0545749664,22.966047287,15.3828859329,8.4126853943,18.8203868866
2003-09-26 01:00:00,2.3921427727,1.2793773413,26.1541385651,23.1361179352,15.3062105179,8.1669845581,18.4530239105
2003-09-29 01:00:00,2.3914284706,1.3170969486,26.1275920868,23.4354400635,15.4902524948,8.1657581329,18.6190357208
2003-09-30 01:00:00,2.3971428871,1.2812321186,25.9018993378,23.3538074493,15.0224704742,8.4532213211,18.8309783936
2003-10-01 01:00:00,2.4649999142,1.2855608463,26.293548584,24.0408878326,15.4902524948,8.4827051163,19.6752243042
2003-10-02 01:00:00,2.9264285564,1.271956563,26.28358078,24.0340805054,15.3292131424,8.7247161865,19.7599906921
2003-10-03 01:00:00,2.8678572178,1.3412127495,26.4030704498,24.3878231049,15.9196805954,8.8143930435,19.8341655731
2003-10-06 01:00:00,2.9542856216,1.3783141375,26.7017841339,24.3606185913,15.9503545761,8.956902504,19.7741165161
2003-10-07 01:00:00,3.1464285851,1.4358211756,26.668592453,24.6055183411,16.1037254333,8.9556694031,19.9154109955
2003-10-08 01:00:00,3.0714285374,1.4259274006,26.6652736664,24.6803302765,15.9426870346,9.0109558105,19.9578094482
2003-10-09 01:00:00,3.0764286518,1.4500432014,26.7747974396,25.0272865295,16.0653800964,8.9126749039,20.4417381287
2003-10-10 01:00:00,3.1892857552,1.4642652273,26.9241523743,25.1361236572,15.9426870346,8.9200515747,20.2863082886
2003-10-13 01:00:00,3.3450000286,1.5056952238,27.129945755,25.3742160797,16.1037254333,9.1767988205,20.3993549347
2003-10-14 01:00:00,3.3728570938,1.5180624723,27.3821926117,25.2721843719,16.2110748291,9.1583719254,20.4169998169
2003-10-15 01:00:00,3.1928570271,1.5347577333,27.236158371,25.1701412201,16.1190605164,9.1338043213,20.7985095978
2003-10-16 01:00:00,3.7035713196,1.4376761913,27.1930198669,25.476272583,16.1343994141,9.0207824707,20.1026210785
2003-10-17 01:00:00,3.7235715389,1.4067584276,27.1166744232,25.3334026337,15.8276615143,8.673119545,20.1167602539
2003-10-20 01:00:00,3.9100000858,1.4358211756,27.020406723,25.3538036346,16.1650695801,8.4667358398,20.0072555542
2003-10-21 01:00:00,3.8928570747,1.433347702,26.8909645081,24.8980178833,16.1880779266,8.6006412506,19.9683933258
2003-10-22 01:00:00,3.7464284897,1.407376647,26.8942947388,24.5987091064,15.8199882507,8.257894516,19.9578094482
2003-10-23 01:00:00,3.7235715389,1.4215989113,27.1432189941,24.4490451813,15.4595737457,8.030626297,20.0637760162
2003-10-24 01:00:00,3.71357131,1.397482872,27.1697769165,24.6803302765,15.183506012,8.3230018616,20.1556167603
2003-10-27 00:00:00,3.8392856121,1.397482872,24.4182815552,24.5170726776,15.2831954956,8.3537168503,20.2085933685
2003-10-28 00:00:00,4.0342855453,1.4667387009,24.1793022156,24.5170726776,16.0270366669,8.3537168503,20.59009552
2003-10-29 00:00:00,4.2185716629,1.4648835659,24.6804866791,26.1905479431,15.9656848907,8.4741067886,20.9751167297
2003-10-30 00:00:00,4.1649999619,1.4277821779,24.9493312836,26.3742237091,15.9963579178,8.2726325989,21.2471122742
2003-10-31 00:00:00,4.0928573608,1.4154150486,25.1351985931,26.1837425232,16.0500488281,8.3475704193,21.4131221771
2003-11-03 00:00:00,4.1750001907,1.4314928055,25.2214870453,26.4694652557,16.6481800079,8.3537168503,21.3530845642
2003-11-04 00:00:00,4.2571430206,1.4166520834,25.0721282959,26.3470191956,16.548494339,8.1080141068,21.6180057526
2003-11-05 00:00:00,4.1942858696,1.4240723848,25.2911834717,26.2585887909,16.7171993256,8.1448726654,21.6674671173
2003-11-06 00:00:00,3.6307141781,1.4296374321,25.5036125183,26.4558506012,17.5607242584,8.1510162354,21.8723297119
2003-11-07 00:00:00,3.3485715389,1.3912994862,25.2746009827,26.4626560211,17.1312923431,8.2824602127,21.4837799072
2003-11-10 00:00:00,3.3285713196,1.3541980982,25.0953617096,26.4150409698,17.0162658691,8.2984304428,21.3354167938
2003-11-11 00:00:00,3.3592858315,1.3319374323,25.0621776581,26.0680980682,17.1389636993,8.3844270706,21.1729316711
2003-11-12 00:00:00,3.58857131,1.3807874918,25.1617450714,26.6967468262,17.614408493,8.5158720016,21.7804946899
2003-11-13 00:00:00,3.4642856121,1.3863524199,25.0289783478,27.2638835907,17.4073619843,8.2640361786,22.2432365417
2003-11-14 00:00:00,3.3407142162,1.326990366,24.7999706268,26.8197479248,17.0699501038,8.3107156754,21.911195755
2003-11-17 00:00:00,3.1900000572,1.3065845966,24.7501831055,27.1545600891,16.9089107513,8.0895910263,21.3813381195
2003-11-18 00:00:00,3.3264286518,1.2620631456,24.5444049835,26.5327510834,16.6635169983,8.1510162354,21.3672161102
2003-11-19 00:00:00,3.3171429634,1.262681365,24.683807373,26.9222412109,16.9089107513,8.3795137405,21.2435741425
2003-11-20 00:00:00,3.2542858124,1.2602081299,24.5610027313,26.8880729675,16.8245601654,8.3414268494,21.0740299225
2003-11-21 00:00:00,3.2607142925,1.2540245056,24.6771602631,26.5532474518,17.0009326935,8.3389749527,21.0634307861
2003-11-24 00:00:00,3.3428571224,1.3078216314,24.8597183228,26.5737400055,17.4840316772,8.4323368073,21.2647743225
2003-11-25 00:00:00,3.4292857647,1.2787585258,24.9094963074,26.1432647705,17.3460083008,8.4089918137,21.7027893066
2003-11-26 00:00:00,3.4507143497,1.2812321186,25.0488891602,26.1569290161,17.4917106628,8.415137291,21.5826854706
2003-11-28 00:00:00,3.5,1.2929807901,25.0356254578,26.232093811,17.4073619843,8.4114522934,21.6286048889
2003-12-01 00:00:00,3.6214284897,1.3424494267,25.3409786224,25.9792709351,17.7754383087,8.4741067886,21.7875537872
2003-12-02 00:00:00,3.6357142925,1.3319374323,25.4272632599,25.8494510651,17.7217617035,8.5134162903,21.4237251282
2003-12-03 00:00:00,3.5550000668,1.3004010916,25.576417923,26.3209266663,17.8674659729,8.3967094421,21.4767169952
2003-12-04 00:00:00,3.4314286709,1.3078216314,25.5865936279,26.72407341,18.3889160156,8.4765644073,21.5296993256
2003-12-05 00:00:00,3.3907141685,1.2892705202,25.4611606598,25.9656047821,18.2125415802,8.6768074036,21.9041290283
2003-12-08 00:00:00,3.3721427917,1.3016380072,25.7628726959,26.7309112549,18.6266403198,8.6250581741,22.0242385864
2003-12-09 00:00:00,3.2457141876,1.2645365,25.5628662109,26.3619213104,17.8137817383,8.5425043106,21.9147319794
2003-12-10 00:00:00,3.2178571224,1.2602081299,25.6238861084,26.5600776672,18.2355499268,8.3576793671,21.7204475403
2003-12-11 00:00:00,3.3885715008,1.3115317822,25.7255859375,27.0315685272,18.3505764008,8.4525556564,22.084280014
2003-12-12 00:00:00,3.3435714245,1.2917442322,25.7120189667,26.9017276764,18.4732761383,8.4094305038,22.0206985474
2003-12-15 00:00:00,3.2371428013,1.2472223043,25.9086303711,26.7855644226,18.3889160156,8.37246418,22.084280014
2003-12-16 00:00:00,3.2000000477,1.2441307306,26.2713394165,27.2843875885,18.2278823853,8.4611797333,22.6105937958
2003-12-17 00:00:00,3.6064286232,1.2292901278,26.4001579285,27.9198532104,18.0131645203,8.4735031128,23.1616439819
2003-12-18 00:00:00,3.6549999714,1.2391840219,26.7459201813,28.2546768188,18.534620285,8.6669473648,23.5431404114
2003-12-19 00:00:00,3.6478571892,1.2181600332,26.7798118591,28.3435058594,18.243221283,8.8677930832,23.7020988464
2003-12-22 00:00:00,3.7121429443,1.2274354696,26.800157547,28.4255046844,18.3889160156,8.8961315155,23.6667728424
2003-12-23 00:00:00,3.9192857742,1.2249619961,26.8849048615,28.6578159332,18.3582439423,8.9207725525,23.6809024811
2003-12-24 00:00:00,4.0700001717,1.2620631456,26.8645553589,28.2615070343,18.304567337,8.8665571213,22.7836837769
2003-12-26 00:00:00,4.1571426392,1.2849421501,26.9798355103,28.336681366,18.2125415802,8.8111114502,22.7201004028
2003-12-29 00:00:00,4.1649999619,1.3078216314,27.220500946,28.6988296509,18.7109947205,8.9207725525,22.8618679047
2003-12-30 00:00:00,4.0564284325,1.315860033,27.2882957458,28.8901538849,18.4962730408,8.9552717209,22.918598175
2003-12-31 00:00:00,3.9064285755,1.3214251995,27.2645759583,28.7944850922,18.5806274414,8.9158430099,23.0568313599
2004-01-02 00:00:00,3.916428566,1.315860033,26.8103256226,28.6920013428,18.5959739685,8.9823760986,22.7910003662
2004-01-05 00:00:00,3.9928572178,1.3708937168,26.8883037567,28.7466640472,18.9947223663,9.6243314743,22.8228988647
2004-01-06 00:00:00,4.2578573227,1.3659467697,26.8442268372,28.6510028839,19.2171058655,9.3446311951,22.1884326935
